measurement,cluster,frequency,power_spectral_density
159,6.0,123,-0.12226
160,4.0,123,-0.056308
161,5.0,123,-0.43454
162,3.0,123,-0.2724
163,5.0,123,-0.45289
164,2.0,123,-0.37605
165,3.0,123,-0.4605
166,7.0,123,-0.2656
167,10.0,123,0.011469
168,5.0,123,-0.52245
169,10.0,123,-0.52735
170,9.0,123,-0.46061
171,1.0,123,-0.42021
172,6.0,123,-0.38812
173,10.0,123,0.2652
174,3.0,123,-0.39878
175,7.0,123,-0.47265
176,1.0,123,-0.58483
177,11.0,123,-0.055442
178,4.0,123,1.0894
179,1.0,123,-0.57779
180,7.0,123,1.3478
181,10.0,123,-0.33369
182,9.0,123,-0.56038
183,2.0,123,-0.42009
184,6.0,123,-0.47222
185,5.0,123,-0.49394
186,4.0,123,-0.4631
187,11.0,123,-0.57832
188,2.0,123,-0.057582
189,8.0,123,-0.54888
190,7.0,123,0.21678
191,7.0,123,-0.23042
192,11.0,123,-0.33538
193,4.0,123,-0.5587
194,8.0,123,5.1691
195,8.0,123,-0.63768
196,1.0,123,-0.50343
197,7.0,123,-0.21016
198,6.0,123,-0.34335
199,1.0,123,-0.41004
200,1.0,123,-0.44529
201,5.0,123,-0.71851
202,4.0,123,-0.49516
203,10.0,123,-0.28178
204,2.0,123,0.25463
205,5.0,123,-0.41145
206,11.0,123,-0.35391
207,9.0,123,-0.50158
208,8.0,123,0.25197
209,2.0,123,-0.71409
210,9.0,123,-0.41967
211,1.0,123,-0.43909
212,1.0,123,-0.37702
213,4.0,123,-0.34975
214,1.0,123,-0.39247
215,3.0,123,-0.39157
216,7.0,123,2.2859
217,1.0,123,-0.43973
218,1.0,123,-0.3825
219,6.0,123,-0.61643
0,7.0,124,-0.2212
1,5.0,124,-0.59777
2,9.0,124,-0.34604
3,2.0,124,-0.46959
4,2.0,124,-0.33267
5,2.0,124,0.54822
6,9.0,124,-0.5972
7,2.0,124,-0.41512
8,8.0,124,-0.48595
9,5.0,124,-0.29776
10,9.0,124,-0.53459
11,5.0,124,1.7641
12,8.0,124,-0.40569
13,6.0,124,-0.48847
14,10.0,124,-0.32755
15,6.0,124,-0.637
16,7.0,124,0.92268
17,9.0,124,-0.65562
18,2.0,124,-0.46562
19,1.0,124,-0.34114
20,7.0,124,-0.51561
21,8.0,124,-0.47961
22,3.0,124,-0.4332
23,8.0,124,0.035187
24,1.0,124,-0.74244
25,5.0,124,-0.50753
26,9.0,124,-0.62511
27,7.0,124,0.40041
28,4.0,124,1.1853
29,1.0,124,-0.34889
30,7.0,124,4.2117
31,7.0,124,-0.42386
32,4.0,124,-0.42674
33,6.0,124,-0.44178
34,1.0,124,-0.40234
35,6.0,124,-0.49857
36,3.0,124,-0.38543
37,6.0,124,-0.32785
38,9.0,124,-0.55957
39,11.0,124,0.056673
40,2.0,124,-0.36025
41,7.0,124,1.0569
42,10.0,124,-0.38291
43,8.0,124,-0.45102
44,3.0,124,-0.54547
45,10.0,124,-0.2816
46,11.0,124,-0.24782
47,4.0,124,-0.37249
48,11.0,124,-0.24164
49,3.0,124,-0.4754
50,11.0,124,-0.47371
51,11.0,124,-0.093388
52,6.0,124,-0.5108
53,11.0,124,-0.18509
54,9.0,124,-0.52277
55,8.0,124,0.30287
56,8.0,124,0.35226
57,9.0,124,-0.48572
58,4.0,124,0.13256
59,4.0,124,0.26814
60,4.0,124,0.55477
61,4.0,124,-0.19182
62,4.0,124,-0.069414
63,7.0,124,2.872
64,6.0,124,-0.37794
65,7.0,124,0.52535
66,3.0,124,-0.60607
67,2.0,124,0.23807
68,1.0,124,-0.42499
69,5.0,124,-0.44444
70,10.0,124,-0.53338
71,11.0,124,-0.59627
72,10.0,124,-0.54197
73,6.0,124,-0.4299
74,2.0,124,-0.43945
75,5.0,124,-0.45922
76,8.0,124,-0.69652
77,3.0,124,-0.37354
78,4.0,124,-0.128
79,11.0,124,-0.20952
80,8.0,124,0.41084
81,5.0,124,-0.48906
82,9.0,124,-0.47439
83,10.0,124,0.96013
84,8.0,124,-0.39028
85,11.0,124,-0.43487
86,5.0,124,-0.50892
87,3.0,124,-0.28492
88,9.0,124,-0.39497
89,2.0,124,-0.48819
90,7.0,124,-0.31184
91,8.0,124,-0.5241
92,9.0,124,-0.18726
93,8.0,124,-0.50364
94,1.0,124,-0.3963
95,7.0,124,-0.41502
96,11.0,124,-0.45584
97,10.0,124,-0.41296
98,3.0,124,-0.47934
99,6.0,124,-0.50034
100,3.0,124,-0.4176
101,10.0,124,0.013951
102,6.0,124,-0.33722
103,9.0,124,-0.47797
104,5.0,124,-0.4196
105,11.0,124,-0.5361
106,4.0,124,-0.34659
107,1.0,124,-0.56173
108,10.0,124,-0.20504
109,8.0,124,-0.54977
110,3.0,124,-0.34883
111,8.0,124,-0.44153
112,3.0,124,-0.52155
113,4.0,124,-0.020034
114,10.0,124,-0.17415
115,10.0,124,-0.14981
116,8.0,124,-0.35392
117,6.0,124,-0.32529
118,5.0,124,-0.32812
119,11.0,124,-0.50159
120,6.0,124,-0.61764
121,1.0,124,-0.79987
122,10.0,124,1.0629
123,4.0,124,0.17009
124,5.0,124,-0.43921
125,7.0,124,1.5807
126,11.0,124,-0.25588
127,5.0,124,-0.40208
128,5.0,124,0.74728
129,9.0,124,-0.46522
130,7.0,124,-0.38422
131,5.0,124,-0.48871
132,3.0,124,-0.38358
133,11.0,124,-0.31631
134,6.0,124,0.4283
135,4.0,124,-0.051208
136,8.0,124,-0.46314
137,11.0,124,-0.24185
138,10.0,124,0.81828
139,1.0,124,-0.49838
140,11.0,124,-0.16032
141,3.0,124,-0.34131
142,9.0,124,-0.44325
143,9.0,124,-0.56372
144,6.0,124,-0.054605
145,3.0,124,-0.54981
146,2.0,124,-0.17941
147,2.0,124,0.38679
148,2.0,124,-0.51797
149,3.0,124,-0.27816
150,10.0,124,-0.60702
151,6.0,124,-0.47244
152,2.0,124,-0.61798
153,4.0,124,-0.53319
154,2.0,124,-0.301
155,3.0,124,-0.47105
156,9.0,124,-0.53413
157,2.0,124,-0.64565
158,10.0,124,0.09164
159,6.0,124,-0.31655
160,4.0,124,-0.048538
161,5.0,124,-0.43122
162,3.0,124,-0.30194
163,5.0,124,-0.44089
164,2.0,124,-0.33566
165,3.0,124,-0.46054
166,7.0,124,-0.21896
167,10.0,124,-0.079464
168,5.0,124,-0.49888
169,10.0,124,-0.5931
170,9.0,124,-0.45871
171,1.0,124,-0.44312
172,6.0,124,-0.39168
173,10.0,124,0.34745
174,3.0,124,-0.39905
175,7.0,124,-0.47158
176,1.0,124,-0.58576
177,11.0,124,-0.0884
178,4.0,124,0.92478
179,1.0,124,-0.57824
180,7.0,124,1.0205
181,10.0,124,-0.3362
182,9.0,124,-0.55854
183,2.0,124,-0.40763
184,6.0,124,-0.48008
185,5.0,124,-0.41962
186,4.0,124,-0.46163
187,11.0,124,-0.57974
188,2.0,124,0.093648
189,8.0,124,-0.56904
190,7.0,124,0.30364
191,7.0,124,-0.18394
192,11.0,124,-0.29697
193,4.0,124,-0.67048
194,8.0,124,5.2964
195,8.0,124,-0.6363
196,1.0,124,-0.50817
197,7.0,124,-0.1252
198,6.0,124,-0.33511
199,1.0,124,-0.41426
200,1.0,124,-0.44466
201,5.0,124,-0.71621
202,4.0,124,-0.46934
203,10.0,124,-0.28224
204,2.0,124,0.17407
205,5.0,124,-0.39213
206,11.0,124,-0.33872
207,9.0,124,-0.50179
208,8.0,124,0.18591
209,2.0,124,-0.72189
210,9.0,124,-0.4199
211,1.0,124,-0.43934
212,1.0,124,-0.37789
213,4.0,124,-0.35501
214,1.0,124,-0.39367
215,3.0,124,-0.39174
216,7.0,124,2.284
217,1.0,124,-0.43998
218,1.0,124,-0.37956
219,6.0,124,-0.6365
0,7.0,125,-0.15873
1,5.0,125,-0.52711
2,9.0,125,-0.32885
3,2.0,125,-0.39142
4,2.0,125,-0.36001
5,2.0,125,0.37894
6,9.0,125,-0.58936
7,2.0,125,-0.49315
8,8.0,125,-0.49282
9,5.0,125,-0.30358
10,9.0,125,-0.53812
11,5.0,125,2.6037
12,8.0,125,-0.40502
13,6.0,125,-0.48993
14,10.0,125,-0.36178
15,6.0,125,-0.63695
16,7.0,125,1.3941
17,9.0,125,-0.65353
18,2.0,125,-0.42542
19,1.0,125,-0.34392
20,7.0,125,-0.50819
21,8.0,125,-0.46057
22,3.0,125,-0.43338
23,8.0,125,-0.043061
24,1.0,125,-0.75731
25,5.0,125,-0.49988
26,9.0,125,-0.6017
27,7.0,125,0.64645
28,4.0,125,0.98054
29,1.0,125,-0.34894
30,7.0,125,4.2606
31,7.0,125,-0.4233
32,4.0,125,-0.42547
33,6.0,125,-0.45715
34,1.0,125,-0.4262
35,6.0,125,-0.52097
36,3.0,125,-0.38638
37,6.0,125,-0.23687
38,9.0,125,-0.55116
39,11.0,125,-0.042583
40,2.0,125,-0.38729
41,7.0,125,1.6734
42,10.0,125,-0.37685
43,8.0,125,-0.46521
44,3.0,125,-0.52758
45,10.0,125,-0.18419
46,11.0,125,-0.18619
47,4.0,125,-0.35433
48,11.0,125,-0.36551
49,3.0,125,-0.48
50,11.0,125,-0.50462
51,11.0,125,-0.17002
52,6.0,125,-0.51057
53,11.0,125,-0.30319
54,9.0,125,-0.52309
55,8.0,125,0.15832
56,8.0,125,0.19304
57,9.0,125,-0.4859
58,4.0,125,0.30278
59,4.0,125,0.26241
60,4.0,125,0.70085
61,4.0,125,-0.084509
62,4.0,125,0.10586
63,7.0,125,4.0585
64,6.0,125,-0.33693
65,7.0,125,0.81744
66,3.0,125,-0.60428
67,2.0,125,0.12799
68,1.0,125,-0.4254
69,5.0,125,-0.39958
70,10.0,125,-0.53019
71,11.0,125,-0.57593
72,10.0,125,-0.5631
73,6.0,125,-0.38453
74,2.0,125,-0.44275
75,5.0,125,-0.45852
76,8.0,125,-0.70754
77,3.0,125,-0.37353
78,4.0,125,-0.091251
79,11.0,125,-0.35151
80,8.0,125,0.54921
81,5.0,125,-0.45787
82,9.0,125,-0.48112
83,10.0,125,0.76635
84,8.0,125,-0.42666
85,11.0,125,-0.43554
86,5.0,125,-0.50902
87,3.0,125,-0.29186
88,9.0,125,-0.39526
89,2.0,125,-0.45289
90,7.0,125,-0.27735
91,8.0,125,-0.53327
92,9.0,125,-0.14542
93,8.0,125,-0.51352
94,1.0,125,-0.39487
95,7.0,125,-0.41509
96,11.0,125,-0.52044
97,10.0,125,-0.41541
98,3.0,125,-0.47826
99,6.0,125,-0.49542
100,3.0,125,-0.41719
101,10.0,125,-0.056529
102,6.0,125,-0.31136
103,9.0,125,-0.47778
104,5.0,125,-0.41989
105,11.0,125,-0.49826
106,4.0,125,-0.24221
107,1.0,125,-0.56485
108,10.0,125,-0.0871
109,8.0,125,-0.55239
110,3.0,125,-0.35472
111,8.0,125,-0.44437
112,3.0,125,-0.52666
113,4.0,125,0.10801
114,10.0,125,-0.057394
115,10.0,125,-0.20177
116,8.0,125,-0.42188
117,6.0,125,-0.33827
118,5.0,125,-0.34909
119,11.0,125,-0.53587
120,6.0,125,-0.59474
121,1.0,125,-0.79952
122,10.0,125,0.91595
123,4.0,125,0.21354
124,5.0,125,-0.42648
125,7.0,125,2.2492
126,11.0,125,-0.36168
127,5.0,125,-0.39754
128,5.0,125,1.2682
129,9.0,125,-0.46252
130,7.0,125,-0.29776
131,5.0,125,-0.48866
132,3.0,125,-0.37655
133,11.0,125,-0.31081
134,6.0,125,0.53758
135,4.0,125,0.04154
136,8.0,125,-0.46349
137,11.0,125,-0.26716
138,10.0,125,0.65336
139,1.0,125,-0.49644
140,11.0,125,-0.10738
141,3.0,125,-0.34116
142,9.0,125,-0.44479
143,9.0,125,-0.56112
144,6.0,125,0.045919
145,3.0,125,-0.5493
146,2.0,125,-0.21884
147,2.0,125,0.19239
148,2.0,125,-0.50587
149,3.0,125,-0.28525
150,10.0,125,-0.55293
151,6.0,125,-0.47173
152,2.0,125,-0.61304
153,4.0,125,-0.52132
154,2.0,125,-0.29829
155,3.0,125,-0.47086
156,9.0,125,-0.5723
157,2.0,125,-0.64132
158,10.0,125,0.26742
159,6.0,125,-0.46361
160,4.0,125,-0.049715
161,5.0,125,-0.42879
162,3.0,125,-0.31535
163,5.0,125,-0.44834
164,2.0,125,-0.28874
165,3.0,125,-0.46023
166,7.0,125,-0.15783
167,10.0,125,-0.21507
168,5.0,125,-0.4825
169,10.0,125,-0.6414
170,9.0,125,-0.45576
171,1.0,125,-0.46895
172,6.0,125,-0.3938
173,10.0,125,0.41181
174,3.0,125,-0.39888
175,7.0,125,-0.4719
176,1.0,125,-0.58683
177,11.0,125,-0.20052
178,4.0,125,0.72328
179,1.0,125,-0.57922
180,7.0,125,0.72545
181,10.0,125,-0.33794
182,9.0,125,-0.55555
183,2.0,125,-0.38374
184,6.0,125,-0.48716
185,5.0,125,-0.37313
186,4.0,125,-0.43384
187,11.0,125,-0.58968
188,2.0,125,0.2284
189,8.0,125,-0.58547
190,7.0,125,0.34038
191,7.0,125,-0.16122
192,11.0,125,-0.26818
193,4.0,125,-0.73881
194,8.0,125,5.0313
195,8.0,125,-0.6322
196,1.0,125,-0.51532
197,7.0,125,-0.026577
198,6.0,125,-0.3166
199,1.0,125,-0.41759
200,1.0,125,-0.44445
201,5.0,125,-0.69863
202,4.0,125,-0.43866
203,10.0,125,-0.28262
204,2.0,125,0.037772
205,5.0,125,-0.36429
206,11.0,125,-0.25876
207,9.0,125,-0.49791
208,8.0,125,0.15449
209,2.0,125,-0.72456
210,9.0,125,-0.41884
211,1.0,125,-0.43925
212,1.0,125,-0.37855
213,4.0,125,-0.34803
214,1.0,125,-0.39528
215,3.0,125,-0.39173
216,7.0,125,2.0553
217,1.0,125,-0.44033
218,1.0,125,-0.37643
219,6.0,125,-0.64875
0,7.0,126,-0.05087
1,5.0,126,-0.42973
2,9.0,126,-0.32042
3,2.0,126,-0.32791
4,2.0,126,-0.3935
5,2.0,126,0.19369
6,9.0,126,-0.57669
7,2.0,126,-0.51534
8,8.0,126,-0.49741
9,5.0,126,-0.31095
10,9.0,126,-0.54053
11,5.0,126,3.1517
12,8.0,126,-0.40397
13,6.0,126,-0.48917
14,10.0,126,-0.3923
15,6.0,126,-0.6371
16,7.0,126,1.9051
17,9.0,126,-0.64952
18,2.0,126,-0.41714
19,1.0,126,-0.34707
20,7.0,126,-0.49516
21,8.0,126,-0.43329
22,3.0,126,-0.43335
23,8.0,126,-0.15991
24,1.0,126,-0.76934
25,5.0,126,-0.49807
26,9.0,126,-0.58417
27,7.0,126,1.0579
28,4.0,126,0.76439
29,1.0,126,-0.3488
30,7.0,126,4.1505
31,7.0,126,-0.42266
32,4.0,126,-0.42343
33,6.0,126,-0.47307
34,1.0,126,-0.41781
35,6.0,126,-0.53828
36,3.0,126,-0.38686
37,6.0,126,-0.11535
38,9.0,126,-0.53597
39,11.0,126,-0.17182
40,2.0,126,-0.40608
41,7.0,126,2.1903
42,10.0,126,-0.38659
43,8.0,126,-0.47083
44,3.0,126,-0.50522
45,10.0,126,-0.14423
46,11.0,126,-0.11368
47,4.0,126,-0.36107
48,11.0,126,-0.38723
49,3.0,126,-0.48279
50,11.0,126,-0.54273
51,11.0,126,-0.27173
52,6.0,126,-0.51187
53,11.0,126,-0.38863
54,9.0,126,-0.52835
55,8.0,126,-0.0036819
56,8.0,126,0.053743
57,9.0,126,-0.4853
58,4.0,126,0.5463
59,4.0,126,0.2594
60,4.0,126,0.86827
61,4.0,126,0.033279
62,4.0,126,0.32615
63,7.0,126,4.0978
64,6.0,126,-0.29083
65,7.0,126,1.0891
66,3.0,126,-0.60088
67,2.0,126,0.04806
68,1.0,126,-0.42551
69,5.0,126,-0.34675
70,10.0,126,-0.52258
71,11.0,126,-0.56317
72,10.0,126,-0.556
73,6.0,126,-0.33216
74,2.0,126,-0.44252
75,5.0,126,-0.4581
76,8.0,126,-0.71482
77,3.0,126,-0.3732
78,4.0,126,-0.081276
79,11.0,126,-0.43191
80,8.0,126,0.65947
81,5.0,126,-0.41877
82,9.0,126,-0.48499
83,10.0,126,0.52468
84,8.0,126,-0.45158
85,11.0,126,-0.43612
86,5.0,126,-0.5091
87,3.0,126,-0.30165
88,9.0,126,-0.39523
89,2.0,126,-0.45005
90,7.0,126,-0.22824
91,8.0,126,-0.53754
92,9.0,126,-0.057551
93,8.0,126,-0.51634
94,1.0,126,-0.39368
95,7.0,126,-0.41506
96,11.0,126,-0.57849
97,10.0,126,-0.41944
98,3.0,126,-0.4817
99,6.0,126,-0.49542
100,3.0,126,-0.4172
101,10.0,126,-0.1247
102,6.0,126,-0.27754
103,9.0,126,-0.47751
104,5.0,126,-0.41965
105,11.0,126,-0.49011
106,4.0,126,-0.099944
107,1.0,126,-0.56618
108,10.0,126,0.02598
109,8.0,126,-0.55455
110,3.0,126,-0.35971
111,8.0,126,-0.44776
112,3.0,126,-0.53051
113,4.0,126,0.2537
114,10.0,126,-0.0018856
115,10.0,126,-0.25804
116,8.0,126,-0.46927
117,6.0,126,-0.35267
118,5.0,126,-0.38468
119,11.0,126,-0.4995
120,6.0,126,-0.56608
121,1.0,126,-0.79721
122,10.0,126,0.66041
123,4.0,126,0.23996
124,5.0,126,-0.40424
125,7.0,126,2.8818
126,11.0,126,-0.44075
127,5.0,126,-0.39354
128,5.0,126,1.8208
129,9.0,126,-0.45817
130,7.0,126,-0.15493
131,5.0,126,-0.48938
132,3.0,126,-0.36629
133,11.0,126,-0.34613
134,6.0,126,0.55865
135,4.0,126,0.13897
136,8.0,126,-0.46343
137,11.0,126,-0.27175
138,10.0,126,0.46752
139,1.0,126,-0.50392
140,11.0,126,0.11822
141,3.0,126,-0.34061
142,9.0,126,-0.44389
143,9.0,126,-0.55855
144,6.0,126,0.13982
145,3.0,126,-0.54835
146,2.0,126,-0.2557
147,2.0,126,0.01316
148,2.0,126,-0.48362
149,3.0,126,-0.2952
150,10.0,126,-0.52987
151,6.0,126,-0.47138
152,2.0,126,-0.5849
153,4.0,126,-0.49917
154,2.0,126,-0.28814
155,3.0,126,-0.46925
156,9.0,126,-0.6137
157,2.0,126,-0.61499
158,10.0,126,0.44666
159,6.0,126,-0.55676
160,4.0,126,-0.078836
161,5.0,126,-0.42712
162,3.0,126,-0.32891
163,5.0,126,-0.44567
164,2.0,126,-0.25947
165,3.0,126,-0.45969
166,7.0,126,-0.081941
167,10.0,126,-0.25251
168,5.0,126,-0.47045
169,10.0,126,-0.66604
170,9.0,126,-0.45161
171,1.0,126,-0.49091
172,6.0,126,-0.39591
173,10.0,126,0.42345
174,3.0,126,-0.39848
175,7.0,126,-0.47224
176,1.0,126,-0.58784
177,11.0,126,-0.23296
178,4.0,126,0.49904
179,1.0,126,-0.58024
180,7.0,126,0.49478
181,10.0,126,-0.33961
182,9.0,126,-0.54666
183,2.0,126,-0.35363
184,6.0,126,-0.49228
185,5.0,126,-0.35132
186,4.0,126,-0.36236
187,11.0,126,-0.56853
188,2.0,126,0.43791
189,8.0,126,-0.59696
190,7.0,126,0.33672
191,7.0,126,-0.14723
192,11.0,126,-0.26208
193,4.0,126,-0.76033
194,8.0,126,4.3928
195,8.0,126,-0.62509
196,1.0,126,-0.52166
197,7.0,126,0.072233
198,6.0,126,-0.29088
199,1.0,126,-0.42019
200,1.0,126,-0.44379
201,5.0,126,-0.68322
202,4.0,126,-0.41272
203,10.0,126,-0.28207
204,2.0,126,-0.12414
205,5.0,126,-0.34381
206,11.0,126,-0.24417
207,9.0,126,-0.47945
208,8.0,126,0.15371
209,2.0,126,-0.73208
210,9.0,126,-0.41685
211,1.0,126,-0.43877
212,1.0,126,-0.37871
213,4.0,126,-0.36753
214,1.0,126,-0.39674
215,3.0,126,-0.39195
216,7.0,126,1.4252
217,1.0,126,-0.44045
218,1.0,126,-0.37311
219,6.0,126,-0.65418
0,7.0,127,0.10739
1,5.0,127,-0.30147
2,9.0,127,-0.32377
3,2.0,127,-0.24577
4,2.0,127,-0.42555
5,2.0,127,0.01885
6,9.0,127,-0.56379
7,2.0,127,-0.52713
8,8.0,127,-0.50037
9,5.0,127,-0.31664
10,9.0,127,-0.54068
11,5.0,127,3.4214
12,8.0,127,-0.40261
13,6.0,127,-0.48548
14,10.0,127,-0.40831
15,6.0,127,-0.63744
16,7.0,127,2.449
17,9.0,127,-0.64334
18,2.0,127,-0.40785
19,1.0,127,-0.35037
20,7.0,127,-0.48518
21,8.0,127,-0.40127
22,3.0,127,-0.43341
23,8.0,127,-0.2877
24,1.0,127,-0.77774
25,5.0,127,-0.50122
26,9.0,127,-0.57894
27,7.0,127,1.6186
28,4.0,127,0.55429
29,1.0,127,-0.34883
30,7.0,127,3.921
31,7.0,127,-0.42196
32,4.0,127,-0.42051
33,6.0,127,-0.47941
34,1.0,127,-0.40398
35,6.0,127,-0.54855
36,3.0,127,-0.38698
37,6.0,127,0.035675
38,9.0,127,-0.51442
39,11.0,127,-0.26172
40,2.0,127,-0.41477
41,7.0,127,2.5356
42,10.0,127,-0.41234
43,8.0,127,-0.47356
44,3.0,127,-0.46382
45,10.0,127,-0.10289
46,11.0,127,-0.080392
47,4.0,127,-0.38822
48,11.0,127,-0.46805
49,3.0,127,-0.48523
50,11.0,127,-0.61021
51,11.0,127,-0.35712
52,6.0,127,-0.51522
53,11.0,127,-0.44043
54,9.0,127,-0.53457
55,8.0,127,-0.14198
56,8.0,127,-0.080148
57,9.0,127,-0.48467
58,4.0,127,0.8414
59,4.0,127,0.23451
60,4.0,127,0.93781
61,4.0,127,0.15094
62,4.0,127,0.58878
63,7.0,127,4.7278
64,6.0,127,-0.24028
65,7.0,127,1.2604
66,3.0,127,-0.59527
67,2.0,127,-0.056796
68,1.0,127,-0.42573
69,5.0,127,-0.30274
70,10.0,127,-0.50457
71,11.0,127,-0.57718
72,10.0,127,-0.55722
73,6.0,127,-0.25753
74,2.0,127,-0.44688
75,5.0,127,-0.4573
76,8.0,127,-0.72039
77,3.0,127,-0.37174
78,4.0,127,-0.10147
79,11.0,127,-0.50336
80,8.0,127,0.77725
81,5.0,127,-0.37527
82,9.0,127,-0.48523
83,10.0,127,0.27243
84,8.0,127,-0.49154
85,11.0,127,-0.43577
86,5.0,127,-0.50905
87,3.0,127,-0.31475
88,9.0,127,-0.3957
89,2.0,127,-0.43141
90,7.0,127,-0.17779
91,8.0,127,-0.53855
92,9.0,127,0.011141
93,8.0,127,-0.52085
94,1.0,127,-0.39204
95,7.0,127,-0.41501
96,11.0,127,-0.59876
97,10.0,127,-0.4219
98,3.0,127,-0.48384
99,6.0,127,-0.48734
100,3.0,127,-0.41696
101,10.0,127,-0.18792
102,6.0,127,-0.21548
103,9.0,127,-0.47724
104,5.0,127,-0.41864
105,11.0,127,-0.47582
106,4.0,127,0.05882
107,1.0,127,-0.56666
108,10.0,127,0.091601
109,8.0,127,-0.55591
110,3.0,127,-0.36353
111,8.0,127,-0.45128
112,3.0,127,-0.53234
113,4.0,127,0.40823
114,10.0,127,0.034382
115,10.0,127,-0.30758
116,8.0,127,-0.49857
117,6.0,127,-0.36526
118,5.0,127,-0.35243
119,11.0,127,-0.46962
120,6.0,127,-0.53057
121,1.0,127,-0.79274
122,10.0,127,0.37842
123,4.0,127,0.24674
124,5.0,127,-0.39366
125,7.0,127,3.356
126,11.0,127,-0.49297
127,5.0,127,-0.38983
128,5.0,127,2.3158
129,9.0,127,-0.44995
130,7.0,127,0.051589
131,5.0,127,-0.49002
132,3.0,127,-0.35234
133,11.0,127,-0.31059
134,6.0,127,0.48518
135,4.0,127,0.22195
136,8.0,127,-0.46353
137,11.0,127,-0.28804
138,10.0,127,0.258
139,1.0,127,-0.50529
140,11.0,127,0.27113
141,3.0,127,-0.33976
142,9.0,127,-0.44591
143,9.0,127,-0.55724
144,6.0,127,0.20842
145,3.0,127,-0.54691
146,2.0,127,-0.28663
147,2.0,127,-0.13269
148,2.0,127,-0.46529
149,3.0,127,-0.30814
150,10.0,127,-0.45311
151,6.0,127,-0.4717
152,2.0,127,-0.53438
153,4.0,127,-0.46648
154,2.0,127,-0.27109
155,3.0,127,-0.46444
156,9.0,127,-0.6321
157,2.0,127,-0.5805
158,10.0,127,0.60244
159,6.0,127,-0.60081
160,4.0,127,-0.10912
161,5.0,127,-0.42657
162,3.0,127,-0.33806
163,5.0,127,-0.43516
164,2.0,127,-0.26879
165,3.0,127,-0.45929
166,7.0,127,0.0028217
167,10.0,127,-0.30526
168,5.0,127,-0.45854
169,10.0,127,-0.67296
170,9.0,127,-0.44978
171,1.0,127,-0.50037
172,6.0,127,-0.39779
173,10.0,127,0.3713
174,3.0,127,-0.39825
175,7.0,127,-0.47208
176,1.0,127,-0.58878
177,11.0,127,-0.30622
178,4.0,127,0.26683
179,1.0,127,-0.58097
180,7.0,127,0.34266
181,10.0,127,-0.34168
182,9.0,127,-0.5331
183,2.0,127,-0.31725
184,6.0,127,-0.49448
185,5.0,127,-0.33108
186,4.0,127,-0.23549
187,11.0,127,-0.51239
188,2.0,127,0.66757
189,8.0,127,-0.60366
190,7.0,127,0.33291
191,7.0,127,-0.12568
192,11.0,127,-0.27952
193,4.0,127,-0.73814
194,8.0,127,3.4786
195,8.0,127,-0.61535
196,1.0,127,-0.52545
197,7.0,127,0.097449
198,6.0,127,-0.25293
199,1.0,127,-0.42232
200,1.0,127,-0.44269
201,5.0,127,-0.67288
202,4.0,127,-0.40108
203,10.0,127,-0.281
204,2.0,127,-0.19758
205,5.0,127,-0.34457
206,11.0,127,-0.16273
207,9.0,127,-0.46038
208,8.0,127,0.18366
209,2.0,127,-0.76026
210,9.0,127,-0.41412
211,1.0,127,-0.43994
212,1.0,127,-0.37873
213,4.0,127,-0.40299
214,1.0,127,-0.39803
215,3.0,127,-0.39199
216,7.0,127,0.75019
217,1.0,127,-0.44055
218,1.0,127,-0.36962
219,6.0,127,-0.65592
0,7.0,128,0.31583
1,5.0,128,-0.13799
2,9.0,128,-0.34069
3,2.0,128,-0.20423
4,2.0,128,-0.44955
5,2.0,128,-0.12881
6,9.0,128,-0.54577
7,2.0,128,-0.5236
8,8.0,128,-0.50215
9,5.0,128,-0.32383
10,9.0,128,-0.54071
11,5.0,128,3.4223
12,8.0,128,-0.40108
13,6.0,128,-0.47745
14,10.0,128,-0.41571
15,6.0,128,-0.63789
16,7.0,128,3.0022
17,9.0,128,-0.63575
18,2.0,128,-0.40264
19,1.0,128,-0.35356
20,7.0,128,-0.45764
21,8.0,128,-0.36746
22,3.0,128,-0.43343
23,8.0,128,-0.37355
24,1.0,128,-0.78361
25,5.0,128,-0.50416
26,9.0,128,-0.59075
27,7.0,128,2.3804
28,4.0,128,0.35638
29,1.0,128,-0.34883
30,7.0,128,3.6844
31,7.0,128,-0.42073
32,4.0,128,-0.41641
33,6.0,128,-0.48345
34,1.0,128,-0.41584
35,6.0,128,-0.55215
36,3.0,128,-0.38744
37,6.0,128,0.20742
38,9.0,128,-0.48529
39,11.0,128,-0.28729
40,2.0,128,-0.41334
41,7.0,128,2.6642
42,10.0,128,-0.44486
43,8.0,128,-0.47465
44,3.0,128,-0.41395
45,10.0,128,-0.14237
46,11.0,128,-0.11226
47,4.0,128,-0.42292
48,11.0,128,-0.54079
49,3.0,128,-0.48654
50,11.0,128,-0.62752
51,11.0,128,-0.35067
52,6.0,128,-0.52083
53,11.0,128,-0.45869
54,9.0,128,-0.53777
55,8.0,128,-0.26811
56,8.0,128,-0.19332
57,9.0,128,-0.48429
58,4.0,128,1.149
59,4.0,128,0.17301
60,4.0,128,0.88212
61,4.0,128,0.2591
62,4.0,128,0.8787
63,7.0,128,4.8184
64,6.0,128,-0.19222
65,7.0,128,1.235
66,3.0,128,-0.58694
67,2.0,128,-0.16529
68,1.0,128,-0.42557
69,5.0,128,-0.27822
70,10.0,128,-0.46872
